id,age,reading_speed,reading_accuracy,reading_comprehension,writing_speed,writing_quality,grammar_sentence,phonetic_spelling,irregular_word_spelling,spelling_accuracy,reading_avg,writing_avg,spelling_avg,primary_focus,secondary_focus,tertiary_focus,difficulty_level
14866,12,65,55,92,77,47,85,40,67,78,71,70,62,Spelling,Writing,Reading,Mild
14867,6,71,37,60,47,28,64,53,38,44,56,46,45,Spelling,Writing,Reading,Moderate
14868,11,77,94,85,84,95,68,65,90,50,85,82,68,Spelling,Writing,Reading,Mild
14869,10,31,6,20,11,3,37,21,0,14,19,17,12,Spelling,Writing,Reading,Profound
14870,10,10,5,56,30,33,31,26,47,12,24,31,28,Reading,Spelling,Writing,Profound
14871,12,3,17,49,44,12,24,10,28,16,23,27,18,Spelling,Reading,Writing,Profound
14872,12,49,32,48,8,34,21,40,17,28,43,21,28,Writing,Spelling,Reading,Severe
14873,10,44,23,52,12,52,45,6,24,34,40,36,21,Spelling,Writing,Reading,Severe
14874,7,13,39,33,37,38,11,26,0,28,28,29,18,Spelling,Reading,Writing,Profound
14875,8,63,73,88,72,80,67,63,62,91,75,73,72,Spelling,Writing,Reading,Mild
14876,10,83,92,76,51,64,64,40,89,65,84,60,65,Writing,Spelling,Reading,Mild
14877,10,58,47,29,39,52,49,36,69,65,45,47,57,Reading,Writing,Spelling,Moderate
14878,7,47,43,36,40,20,46,41,49,19,42,35,36,Writing,Spelling,Reading,Severe
14879,7,64,55,72,61,79,79,81,68,44,64,73,64,Reading,Spelling,Writing,Mild
14880,8,30,30,37,4,19,30,13,27,28,32,18,23,Writing,Spelling,Reading,Profound
14881,11,79,43,60,30,42,60,56,44,35,61,44,45,Writing,Spelling,Reading,Moderate
14882,10,24,39,44,46,44,14,16,47,17,36,35,27,Spelling,Writing,Reading,Severe
14883,11,28,73,71,50,31,19,56,58,23,57,33,46,Writing,Spelling,Reading,Moderate
14884,9,19,45,11,30,42,44,28,28,21,25,39,26,Reading,Spelling,Writing,Severe
14885,10,54,40,38,25,40,18,30,70,46,44,28,49,Writing,Reading,Spelling,Moderate
14886,8,26,25,15,5,15,0,30,10,20,22,7,20,Writing,Spelling,Reading,Profound
14887,9,36,52,35,9,28,43,29,40,23,41,27,31,Writing,Spelling,Reading,Profound
14888,11,62,63,74,96,61,61,80,60,60,66,73,67,Reading,Spelling,Writing,Mild
14889,12,98,100,68,77,72,75,72,83,65,89,75,73,Spelling,Writing,Reading,Mild
14890,10,68,65,53,92,93,69,58,42,68,62,85,56,Spelling,Reading,Writing,Mild
14891,10,32,43,0,23,17,18,44,48,16,25,19,36,Writing,Reading,Spelling,Profound
14892,9,10,1,4,11,0,32,11,28,22,5,14,20,Reading,Writing,Spelling,Profound
14893,9,63,33,80,43,58,48,38,52,44,59,50,45,Spelling,Writing,Reading,Moderate
14894,8,73,77,84,68,64,64,83,62,70,78,65,72,Writing,Spelling,Reading,Mild
14895,7,8,30,28,27,0,24,0,16,0,22,17,5,Spelling,Writing,Reading,Profound
14896,12,34,31,55,60,33,26,7,28,43,40,40,26,Spelling,Reading,Writing,Severe
14897,6,32,60,17,31,60,54,39,32,25,36,48,32,Spelling,Reading,Writing,Severe
14898,9,57,76,76,57,80,70,73,61,40,70,69,58,Spelling,Writing,Reading,Mild
14899,12,39,34,53,76,62,38,57,34,44,42,59,45,Reading,Spelling,Writing,Moderate
14900,6,48,27,12,43,27,35,48,31,2,29,35,27,Spelling,Reading,Writing,Profound
14901,12,35,30,35,64,45,75,51,25,68,33,61,48,Reading,Spelling,Writing,Moderate
14902,12,45,38,22,62,37,29,55,43,41,35,43,46,Reading,Writing,Spelling,Severe
14903,6,9,31,28,47,35,13,30,3,41,23,32,25,Reading,Spelling,Writing,Profound
14904,10,39,17,27,35,16,29,13,15,29,28,27,19,Spelling,Writing,Reading,Profound
14905,9,48,44,41,19,30,39,37,30,37,44,29,35,Writing,Spelling,Reading,Moderate
14906,10,16,28,13,13,35,0,38,13,6,19,16,19,Writing,Reading,Spelling,Profound
14907,12,45,48,14,7,11,3,22,12,11,36,7,15,Writing,Spelling,Reading,Profound
14908,8,0,35,24,25,7,17,22,18,22,20,16,21,Writing,Reading,Spelling,Profound
14909,7,77,52,47,74,44,50,66,68,39,59,56,58,Writing,Spelling,Reading,Moderate
14910,11,8,8,38,35,5,26,20,41,25,18,22,29,Reading,Writing,Spelling,Profound
14911,9,17,67,26,57,45,29,29,16,52,37,44,32,Spelling,Reading,Writing,Severe
14912,9,37,7,12,0,40,0,34,5,26,19,13,22,Writing,Reading,Spelling,Profound
14913,11,47,51,40,30,16,30,43,48,30,46,25,40,Writing,Spelling,Reading,Severe
14914,12,40,19,37,48,34,40,18,15,59,32,41,31,Spelling,Reading,Writing,Severe
14915,8,55,46,59,67,28,43,36,62,18,53,46,39,Spelling,Writing,Reading,Moderate
14916,11,34,6,48,33,0,24,21,23,12,29,19,19,Writing,Spelling,Reading,Profound
14917,8,19,18,9,13,28,19,17,8,0,15,20,8,Spelling,Reading,Writing,Profound
14918,6,1,17,40,26,13,0,27,46,30,19,13,34,Writing,Reading,Spelling,Profound
14919,8,72,57,56,19,49,25,43,42,53,62,31,46,Writing,Spelling,Reading,Moderate
14920,9,29,49,45,48,36,66,45,62,32,41,50,46,Reading,Spelling,Writing,Moderate
14921,9,48,35,58,31,57,40,37,32,23,47,43,31,Spelling,Writing,Reading,Severe
14922,12,52,42,43,50,65,44,17,35,24,46,53,25,Spelling,Reading,Writing,Moderate
14923,7,23,30,34,42,58,16,45,34,36,29,39,38,Reading,Spelling,Writing,Severe
14924,9,25,36,11,33,20,33,38,55,23,24,29,39,Reading,Writing,Spelling,Severe
14925,8,37,9,13,2,56,31,56,52,7,20,30,38,Reading,Writing,Spelling,Severe
14926,9,32,17,10,4,19,28,41,15,18,20,17,25,Writing,Reading,Spelling,Profound
14927,7,30,12,0,19,25,23,24,11,14,14,22,16,Reading,Spelling,Writing,Profound
14928,12,32,21,56,65,28,39,74,48,41,36,44,54,Reading,Writing,Spelling,Moderate
14929,7,14,40,36,16,22,34,18,25,20,30,24,21,Spelling,Writing,Reading,Profound
14930,11,37,33,45,20,53,33,37,31,50,38,35,39,Writing,Reading,Spelling,Severe
14931,10,17,28,27,18,33,17,28,23,21,24,23,24,Writing,Reading,Spelling,Profound
14932,7,12,32,0,14,27,25,23,23,28,15,22,25,Reading,Writing,Spelling,Profound
14933,10,26,25,9,20,33,30,50,29,21,20,28,33,Reading,Writing,Spelling,Profound
14934,11,32,62,21,34,33,49,41,20,37,38,39,33,Spelling,Reading,Writing,Severe
14935,9,51,52,39,52,35,22,42,37,3,47,36,27,Spelling,Writing,Reading,Severe
14936,12,65,43,47,13,52,21,57,14,20,52,29,30,Writing,Spelling,Reading,Severe
14937,8,28,43,10,16,14,0,24,45,34,27,10,34,Writing,Reading,Spelling,Profound
14938,9,80,72,66,79,81,88,50,76,66,73,83,64,Spelling,Reading,Writing,Mild
14939,10,69,45,36,19,56,38,38,17,44,50,38,33,Spelling,Writing,Reading,Severe
14940,9,17,43,32,24,21,0,21,4,31,31,15,19,Writing,Spelling,Reading,Profound
14941,7,39,29,24,40,45,56,42,5,13,31,47,20,Spelling,Reading,Writing,Severe
14942,9,29,33,34,0,27,22,36,44,41,32,16,40,Writing,Reading,Spelling,Profound
14943,9,94,91,88,61,62,83,73,55,73,91,69,67,Spelling,Writing,Reading,Mild
14944,12,52,30,51,22,22,10,46,57,56,44,18,53,Writing,Reading,Spelling,Severe
14945,8,65,68,71,79,79,57,80,94,73,68,72,82,Reading,Writing,Spelling,Mild
14946,9,54,32,61,42,39,36,72,45,43,49,39,53,Writing,Reading,Spelling,Moderate
14947,10,32,0,7,22,26,3,24,3,42,13,17,23,Reading,Writing,Spelling,Profound
14948,9,57,41,38,73,63,64,54,56,45,45,67,52,Reading,Spelling,Writing,Moderate
14949,8,30,29,6,24,37,24,43,30,16,22,28,30,Reading,Writing,Spelling,Severe
14950,9,19,11,43,28,22,32,11,7,29,24,27,16,Spelling,Reading,Writing,Profound
14951,6,96,100,87,63,56,71,72,50,83,94,63,68,Writing,Spelling,Reading,Mild
14952,7,35,60,46,52,14,18,9,45,20,47,28,25,Spelling,Writing,Reading,Severe
14953,6,47,0,10,5,37,0,23,39,33,19,14,32,Writing,Reading,Spelling,Profound
14954,11,82,48,64,98,58,59,93,72,77,65,72,81,Reading,Writing,Spelling,Mild
14955,7,48,72,54,61,59,59,38,41,68,58,60,49,Spelling,Reading,Writing,Moderate
14956,10,50,13,17,32,31,25,23,48,66,27,29,46,Reading,Writing,Spelling,Severe
14957,12,26,37,34,14,59,49,27,37,23,32,41,29,Spelling,Reading,Writing,Severe
14958,10,13,35,14,12,9,22,16,22,23,21,14,20,Writing,Spelling,Reading,Profound
14959,10,23,29,51,21,25,45,32,28,39,34,30,33,Writing,Spelling,Reading,Severe
14960,7,33,49,11,0,9,27,20,31,34,31,12,28,Writing,Spelling,Reading,Profound
14961,9,41,30,36,51,20,38,40,30,28,36,36,33,Spelling,Reading,Writing,Severe
14962,6,30,74,20,56,54,62,71,41,63,41,57,58,Reading,Writing,Spelling,Moderate
14963,8,76,61,68,79,46,88,74,89,80,68,71,81,Reading,Writing,Spelling,Mild
14964,10,34,21,27,38,63,43,21,34,48,27,48,34,Reading,Spelling,Writing,Severe
14965,11,43,53,41,28,27,29,37,55,23,46,28,38,Writing,Spelling,Reading,Severe
14966,6,35,52,59,14,48,38,53,52,31,49,33,45,Writing,Spelling,Reading,Moderate
14967,11,30,7,33,0,0,26,29,29,32,23,9,30,Writing,Reading,Spelling,Profound
14968,12,72,62,40,49,62,66,44,60,27,58,59,44,Spelling,Reading,Writing,Moderate
14969,12,57,11,32,59,31,48,26,38,45,33,46,36,Reading,Spelling,Writing,Severe
14970,8,65,30,69,41,46,24,21,77,48,55,37,49,Writing,Spelling,Reading,Moderate
14971,10,52,52,57,28,28,49,28,27,56,54,35,37,Writing,Spelling,Reading,Severe
14972,12,44,62,73,28,56,49,66,44,58,60,44,56,Writing,Spelling,Reading,Moderate
14973,11,43,86,31,19,40,43,63,54,38,53,34,52,Writing,Spelling,Reading,Moderate
14974,8,22,42,50,43,35,36,14,6,39,38,38,20,Spelling,Reading,Writing,Severe
14975,8,47,41,49,13,60,41,10,33,57,46,38,33,Spelling,Writing,Reading,Severe
14976,7,42,43,42,27,66,52,39,50,26,42,48,38,Spelling,Reading,Writing,Moderate
14977,8,10,47,17,58,24,54,27,54,9,25,45,30,Reading,Spelling,Writing,Severe
14978,10,59,32,32,21,34,15,35,43,23,41,23,34,Writing,Spelling,Reading,Severe
14979,12,22,29,59,36,23,25,36,22,43,37,28,34,Writing,Spelling,Reading,Severe
14980,10,65,44,31,62,29,45,65,53,39,47,45,52,Writing,Reading,Spelling,Moderate
14981,12,49,49,55,51,57,18,47,78,68,51,42,64,Writing,Reading,Spelling,Moderate
14982,9,42,57,59,33,77,27,27,47,20,53,46,31,Spelling,Writing,Reading,Moderate
14983,9,30,44,36,50,38,21,26,51,44,37,36,40,Writing,Reading,Spelling,Severe
14984,8,66,49,58,57,43,50,36,76,56,58,50,56,Writing,Spelling,Reading,Moderate
14985,10,53,31,20,34,46,25,32,35,47,35,35,38,Reading,Writing,Spelling,Severe
14986,10,57,69,45,63,34,68,77,26,47,57,55,50,Spelling,Writing,Reading,Moderate
14987,12,57,25,41,57,46,39,59,32,59,41,47,50,Reading,Writing,Spelling,Moderate
14988,8,43,19,49,32,25,53,9,40,37,37,37,29,Spelling,Reading,Writing,Severe
14989,6,75,20,53,59,18,47,45,31,67,49,41,48,Writing,Spelling,Reading,Moderate
14990,7,17,16,30,27,0,34,41,10,21,21,20,24,Writing,Reading,Spelling,Profound
14991,8,38,79,57,60,33,28,60,37,53,58,40,50,Writing,Spelling,Reading,Moderate
14992,10,69,50,74,15,61,38,35,58,28,64,38,40,Writing,Spelling,Reading,Moderate
14993,12,77,80,53,86,87,65,59,62,57,70,79,59,Spelling,Reading,Writing,Mild
14994,7,49,75,48,58,63,49,64,78,58,57,57,67,Reading,Writing,Spelling,Moderate
14995,12,22,29,42,15,21,46,49,31,40,31,27,40,Writing,Reading,Spelling,Severe
14996,11,21,29,6,9,16,1,17,6,10,19,9,11,Writing,Spelling,Reading,Profound
14997,8,60,38,33,22,45,51,15,12,58,44,39,28,Spelling,Writing,Reading,Severe
14998,6,10,31,34,29,36,20,39,31,35,25,28,35,Reading,Writing,Spelling,Profound
14999,11,80,84,57,55,78,71,74,83,56,74,68,71,Writing,Spelling,Reading,Mild
15000,11,65,98,56,68,78,96,75,78,88,73,81,80,Reading,Spelling,Writing,Mild
15001,9,42,6,21,25,21,12,17,12,19,23,19,16,Spelling,Writing,Reading,Profound
15002,10,26,7,9,17,19,21,0,2,13,14,19,5,Spelling,Reading,Writing,Profound
15003,8,22,15,8,21,31,33,41,23,1,15,28,22,Reading,Spelling,Writing,Profound
15004,7,18,20,36,8,23,30,0,2,19,25,20,7,Spelling,Writing,Reading,Profound
15005,11,16,29,18,21,35,21,29,25,13,21,26,22,Reading,Spelling,Writing,Profound
15006,11,77,23,43,35,38,54,67,66,36,48,42,56,Writing,Reading,Spelling,Moderate
15007,6,19,43,17,29,37,35,49,52,35,26,34,45,Reading,Writing,Spelling,Severe
15008,9,11,23,28,18,28,16,22,56,40,21,21,39,Reading,Writing,Spelling,Severe
15009,6,32,26,11,42,0,12,40,6,13,23,18,20,Writing,Spelling,Reading,Profound
15010,7,61,56,9,35,57,43,31,17,48,42,45,32,Spelling,Reading,Writing,Severe
15011,9,4,47,25,44,30,6,31,23,22,25,27,25,Reading,Spelling,Writing,Profound
15012,6,82,91,80,71,74,71,66,80,87,84,72,78,Writing,Spelling,Reading,Mild
15013,10,70,45,62,61,64,44,61,54,67,59,56,61,Writing,Reading,Spelling,Mild
15014,10,42,11,7,21,0,40,21,24,17,20,20,21,Reading,Writing,Spelling,Profound
15015,9,37,18,20,41,18,13,12,44,10,25,24,22,Spelling,Writing,Reading,Profound
15016,12,54,67,43,42,32,31,36,41,18,55,35,32,Spelling,Writing,Reading,Severe
15017,11,37,6,39,23,54,20,40,36,54,27,32,43,Reading,Writing,Spelling,Severe
15018,7,28,13,24,17,26,18,30,1,12,22,20,14,Spelling,Writing,Reading,Profound
15019,9,4,29,32,19,27,20,41,24,9,22,22,25,Reading,Writing,Spelling,Profound
15020,11,43,32,27,30,52,45,10,39,13,34,42,21,Spelling,Reading,Writing,Severe
15021,7,14,26,47,36,34,35,26,46,23,29,35,32,Reading,Spelling,Writing,Profound
15022,12,16,60,45,32,48,24,18,29,52,40,35,33,Spelling,Writing,Reading,Severe
15023,11,60,97,70,82,53,71,65,63,79,76,69,69,Writing,Spelling,Reading,Mild
15024,6,37,41,64,52,41,51,47,38,57,47,48,47,Reading,Spelling,Writing,Moderate
15025,8,77,71,55,65,35,49,67,50,69,68,50,62,Writing,Spelling,Reading,Moderate
15026,10,47,35,38,62,49,40,36,62,50,40,50,49,Reading,Spelling,Writing,Moderate
15027,10,90,70,58,64,60,76,79,42,41,73,67,54,Spelling,Writing,Reading,Mild
15028,6,58,46,64,46,48,30,33,34,58,56,41,42,Writing,Spelling,Reading,Moderate
15029,6,59,40,38,72,50,42,57,67,55,46,55,60,Reading,Writing,Spelling,Moderate
15030,12,36,32,54,27,32,62,43,61,38,41,40,47,Writing,Reading,Spelling,Moderate
15031,9,64,74,71,36,20,63,57,64,47,70,40,56,Writing,Spelling,Reading,Moderate
15032,8,58,30,24,23,45,33,5,23,10,37,34,13,Spelling,Writing,Reading,Severe
15033,12,37,57,46,1,41,24,39,48,48,47,22,45,Writing,Spelling,Reading,Severe
15034,9,37,5,42,52,21,19,32,44,55,28,31,44,Reading,Writing,Spelling,Severe
15035,9,59,37,25,51,34,45,21,45,57,40,43,41,Reading,Spelling,Writing,Moderate
15036,6,78,23,55,41,64,49,65,34,55,52,51,51,Writing,Spelling,Reading,Moderate
15037,9,41,18,37,26,10,5,11,41,32,32,14,28,Writing,Spelling,Reading,Severe
15038,12,68,74,66,56,77,69,59,43,61,69,67,54,Spelling,Writing,Reading,Mild
15039,9,14,10,0,11,0,36,38,1,31,8,16,23,Reading,Writing,Spelling,Profound
15040,7,30,72,34,73,71,66,32,72,33,45,70,46,Reading,Spelling,Writing,Moderate
15041,7,50,58,76,69,48,40,42,50,43,61,52,45,Spelling,Writing,Reading,Moderate
15042,8,59,30,57,48,14,41,43,61,59,49,34,54,Writing,Reading,Spelling,Moderate
15043,8,20,44,12,38,36,14,12,16,15,25,29,14,Spelling,Reading,Writing,Profound
15044,6,66,55,80,56,92,74,88,58,88,67,74,78,Reading,Writing,Spelling,Mild
15045,8,89,58,97,83,71,70,62,90,47,81,75,66,Spelling,Writing,Reading,Mild
15046,6,70,70,83,86,74,68,72,90,73,74,76,78,Reading,Writing,Spelling,Mild
15047,7,68,39,43,38,24,52,41,52,24,50,38,39,Writing,Spelling,Reading,Moderate
15048,6,70,37,54,20,25,42,19,26,42,54,29,29,Writing,Spelling,Reading,Severe
15049,7,90,79,66,74,84,41,92,65,75,78,66,77,Writing,Spelling,Reading,Mild
15050,11,24,31,11,43,32,4,37,36,45,22,26,39,Reading,Writing,Spelling,Severe
15051,12,76,69,48,36,62,47,61,31,70,64,48,54,Writing,Spelling,Reading,Moderate
15052,9,100,60,97,64,86,53,90,80,57,86,68,76,Writing,Spelling,Reading,Mild
15053,7,56,26,42,38,36,30,35,43,9,41,35,29,Spelling,Writing,Reading,Severe
15054,6,44,19,27,33,34,25,2,16,30,30,31,16,Spelling,Reading,Writing,Profound
15055,10,46,57,31,28,18,28,44,12,19,45,25,25,Writing,Spelling,Reading,Severe
15056,10,67,44,48,40,49,39,42,39,28,53,43,36,Spelling,Writing,Reading,Moderate
15057,9,36,22,37,40,42,32,19,21,37,32,38,26,Spelling,Reading,Writing,Severe
15058,6,22,64,61,62,19,59,62,30,31,49,47,41,Spelling,Writing,Reading,Moderate
15059,10,46,32,64,48,65,25,48,63,43,47,46,51,Writing,Reading,Spelling,Moderate
15060,10,6,1,29,34,21,18,39,0,33,12,24,24,Reading,Writing,Spelling,Profound
15061,6,29,17,26,56,28,29,36,22,8,24,38,22,Spelling,Reading,Writing,Severe
15062,9,56,69,26,29,28,36,49,35,22,50,31,35,Writing,Spelling,Reading,Moderate
15063,11,38,24,25,17,42,1,25,8,10,29,20,14,Spelling,Writing,Reading,Profound
15064,10,16,24,12,12,1,48,28,10,50,17,20,29,Reading,Writing,Spelling,Severe
15065,6,29,66,57,27,25,63,64,41,54,51,38,53,Writing,Reading,Spelling,Moderate
15066,11,32,78,41,49,53,41,66,49,39,50,48,51,Writing,Reading,Spelling,Moderate
15067,7,0,23,23,28,38,2,0,7,15,15,23,7,Spelling,Reading,Writing,Profound
15068,6,37,39,25,21,29,21,27,0,31,34,24,19,Spelling,Writing,Reading,Profound
15069,6,49,69,51,28,32,74,63,55,23,56,45,47,Writing,Spelling,Reading,Moderate
15070,12,52,60,81,30,38,27,67,68,48,64,32,61,Writing,Spelling,Reading,Moderate
15071,8,65,69,80,80,72,52,66,84,74,71,68,75,Writing,Reading,Spelling,Mild
15072,12,40,43,47,32,49,46,44,58,37,43,42,46,Writing,Reading,Spelling,Moderate
15073,6,71,86,69,86,53,63,74,79,83,75,67,79,Writing,Reading,Spelling,Mild
15074,6,55,40,23,14,9,47,17,15,64,39,23,32,Writing,Spelling,Reading,Severe
15075,10,83,43,54,40,58,43,38,51,53,60,47,47,Writing,Spelling,Reading,Moderate
15076,6,58,64,73,53,41,72,55,53,15,65,55,41,Spelling,Writing,Reading,Moderate
15077,8,70,49,48,55,55,44,63,73,24,56,51,53,Writing,Spelling,Reading,Moderate
15078,7,95,63,54,93,66,60,91,71,66,71,73,76,Reading,Writing,Spelling,Mild
15079,8,49,43,14,38,55,17,0,21,44,35,37,22,Spelling,Reading,Writing,Severe
15080,9,53,49,53,19,62,54,69,54,71,52,45,65,Writing,Reading,Spelling,Moderate
15081,7,21,14,17,22,26,20,25,34,10,17,23,23,Reading,Writing,Spelling,Profound
15082,8,43,46,40,6,26,40,16,4,30,43,24,17,Spelling,Writing,Reading,Severe
15083,10,25,49,42,41,26,41,32,27,33,39,36,31,Spelling,Writing,Reading,Severe
15084,11,76,49,59,92,49,74,83,86,52,61,72,74,Reading,Writing,Spelling,Mild
15085,8,10,21,12,26,20,17,35,44,18,14,21,32,Reading,Writing,Spelling,Profound
15086,9,13,36,27,10,18,46,12,38,29,25,25,26,Reading,Writing,Spelling,Profound
15087,10,47,62,51,32,27,11,32,29,33,53,23,31,Writing,Spelling,Reading,Severe
15088,6,45,30,47,38,25,41,25,26,26,41,35,26,Spelling,Writing,Reading,Severe
15089,12,15,24,9,17,10,16,34,6,7,16,14,16,Writing,Reading,Spelling,Profound
15090,9,66,39,79,41,45,31,53,51,62,61,39,55,Writing,Spelling,Reading,Moderate
15091,11,45,45,31,33,33,9,32,15,31,40,25,26,Writing,Spelling,Reading,Profound
15092,6,20,39,18,48,30,19,15,19,27,26,32,20,Spelling,Reading,Writing,Severe
15093,7,63,40,28,61,59,32,43,70,50,44,51,54,Reading,Writing,Spelling,Moderate
15094,9,44,22,42,7,12,6,19,31,2,36,8,17,Writing,Spelling,Reading,Profound
15095,10,39,14,1,24,29,36,12,24,0,18,30,12,Spelling,Reading,Writing,Profound
15096,11,23,39,11,31,41,26,51,18,23,24,33,31,Reading,Spelling,Writing,Severe
15097,12,77,69,65,79,43,83,82,76,66,70,68,75,Writing,Reading,Spelling,Mild
15098,10,69,57,73,58,36,38,71,39,25,66,44,45,Writing,Spelling,Reading,Moderate
15099,6,57,60,52,39,5,49,39,30,30,56,31,33,Writing,Spelling,Reading,Severe
15100,6,73,41,63,40,70,30,22,51,35,59,47,36,Spelling,Writing,Reading,Moderate
15101,12,27,32,12,22,0,3,40,15,18,24,8,24,Writing,Reading,Spelling,Profound
15102,6,32,54,55,70,52,26,38,42,59,47,49,46,Spelling,Reading,Writing,Moderate
15103,6,16,33,23,15,44,38,37,40,25,24,32,34,Reading,Writing,Spelling,Severe
15104,9,47,69,38,34,37,41,37,67,43,51,37,49,Writing,Spelling,Reading,Moderate
15105,12,100,74,71,59,88,59,71,95,91,82,69,86,Writing,Reading,Spelling,Mild
15106,12,46,0,43,35,21,13,3,20,23,30,23,15,Spelling,Writing,Reading,Profound
15107,8,17,18,45,10,9,0,47,23,39,27,6,36,Writing,Reading,Spelling,Profound
15108,8,46,10,18,28,29,19,61,34,46,25,25,47,Reading,Writing,Spelling,Severe
15109,12,61,42,63,35,43,37,65,58,67,55,38,63,Writing,Reading,Spelling,Moderate
15110,8,62,63,55,21,59,17,47,31,30,60,32,36,Writing,Spelling,Reading,Moderate
15111,12,33,48,51,24,31,44,58,33,23,44,33,38,Writing,Spelling,Reading,Severe
15112,6,75,43,62,40,51,48,32,41,65,60,46,46,Writing,Spelling,Reading,Moderate
15113,12,75,71,100,75,88,59,59,87,53,82,74,66,Spelling,Writing,Reading,Mild
15114,12,43,44,33,28,68,55,51,52,53,40,50,52,Reading,Writing,Spelling,Moderate
15115,6,50,9,52,46,10,27,42,10,19,37,28,24,Spelling,Writing,Reading,Profound
15116,6,43,32,13,2,29,0,30,19,40,29,10,30,Writing,Reading,Spelling,Profound
15117,7,38,8,0,27,9,28,44,29,17,15,21,30,Reading,Writing,Spelling,Profound
15118,10,53,76,80,51,59,53,55,68,56,70,54,60,Writing,Spelling,Reading,Mild
15119,9,32,54,35,49,46,44,51,46,18,40,46,38,Spelling,Reading,Writing,Moderate
15120,10,4,42,21,0,43,17,26,13,13,22,20,17,Spelling,Writing,Reading,Profound
15121,10,38,27,28,38,38,10,14,7,8,31,29,10,Spelling,Writing,Reading,Profound
15122,8,18,26,40,39,8,38,45,34,2,28,28,27,Spelling,Reading,Writing,Profound
15123,10,84,77,99,59,67,47,57,43,80,87,58,60,Writing,Spelling,Reading,Mild
15124,9,67,82,52,75,49,68,63,64,43,67,64,57,Spelling,Writing,Reading,Mild
15125,11,33,14,26,46,17,13,26,27,15,24,25,23,Spelling,Reading,Writing,Profound
15126,11,2,22,13,49,18,10,7,6,27,12,26,13,Reading,Spelling,Writing,Profound
15127,12,60,58,27,39,25,30,48,45,65,48,31,53,Writing,Reading,Spelling,Moderate
15128,11,48,74,64,42,28,18,58,59,53,62,29,57,Writing,Spelling,Reading,Moderate
15129,11,65,27,32,41,36,54,62,23,34,41,44,40,Spelling,Reading,Writing,Severe
15130,12,31,60,34,37,28,44,42,18,31,42,36,30,Spelling,Writing,Reading,Severe
15131,9,52,34,30,31,11,4,29,35,13,39,15,26,Writing,Spelling,Reading,Profound
15132,6,57,55,32,50,56,66,38,53,22,48,57,38,Spelling,Reading,Writing,Moderate
15133,8,5,53,48,11,22,35,44,5,53,35,23,34,Writing,Spelling,Reading,Severe
15134,7,61,79,60,48,46,45,34,65,46,67,46,48,Writing,Spelling,Reading,Moderate
15135,12,0,0,29,1,21,7,34,36,14,10,10,28,Reading,Writing,Spelling,Profound
15136,10,9,69,59,18,1,22,19,46,25,46,14,30,Writing,Spelling,Reading,Severe
15137,7,48,48,64,32,25,47,35,33,57,53,35,42,Writing,Spelling,Reading,Moderate
15138,12,49,58,50,80,26,56,60,58,53,52,54,57,Reading,Writing,Spelling,Moderate
15139,8,47,38,64,55,33,53,60,72,47,50,47,60,Writing,Reading,Spelling,Moderate
15140,11,52,28,46,69,71,33,60,43,20,42,58,41,Spelling,Reading,Writing,Moderate
15141,7,32,57,18,35,0,18,22,28,27,36,18,26,Writing,Spelling,Reading,Severe
15142,11,11,35,34,10,9,38,11,30,6,27,19,16,Spelling,Writing,Reading,Profound
15143,7,43,43,23,35,23,25,44,34,45,36,28,41,Writing,Reading,Spelling,Severe
15144,8,19,13,31,43,51,31,37,16,30,21,42,28,Reading,Spelling,Writing,Severe
15145,12,65,70,24,40,52,74,13,36,38,53,55,29,Spelling,Reading,Writing,Moderate
15146,9,21,7,22,15,0,0,36,38,4,17,5,26,Writing,Reading,Spelling,Profound
15147,12,37,65,60,69,49,28,64,38,55,54,49,52,Writing,Spelling,Reading,Moderate
15148,12,76,45,68,68,38,28,45,56,38,63,45,46,Writing,Spelling,Reading,Moderate
15149,6,33,31,25,37,24,45,36,32,29,30,35,32,Reading,Spelling,Writing,Profound
15150,6,59,32,36,43,47,52,51,43,38,42,47,44,Reading,Spelling,Writing,Moderate
15151,11,57,44,49,23,18,19,39,40,40,50,20,40,Writing,Spelling,Reading,Severe
15152,7,83,60,78,79,74,60,82,96,85,74,71,88,Writing,Reading,Spelling,Mild
15153,8,19,8,2,24,13,24,20,20,29,10,20,23,Reading,Writing,Spelling,Profound
