id,age,reading_speed,reading_accuracy,reading_comprehension,writing_speed,writing_quality,grammar_sentence,phonetic_spelling,irregular_word_spelling,spelling_accuracy,reading_avg,writing_avg,spelling_avg,primary_focus,secondary_focus,tertiary_focus,difficulty_level
15564,11,21,17,33,40,11,44,2,48,63,24,32,38,Reading,Writing,Spelling,Severe
15565,8,21,31,11,6,0,0,15,10,39,21,2,21,Writing,Reading,Spelling,Profound
15566,9,92,46,82,63,85,68,52,49,95,73,72,65,Spelling,Writing,Reading,Mild
15567,7,56,42,44,28,31,26,29,22,47,47,28,33,Writing,Spelling,Reading,Moderate
15568,17,0,23,27,14,44,31,34,0,41,17,30,25,Reading,Spelling,Writing,Profound
15569,13,2,0,0,11,12,18,0,26,39,1,14,22,Reading,Writing,Spelling,Profound
15570,10,34,68,59,30,34,55,41,78,31,54,40,50,Writing,Spelling,Reading,Moderate
15571,11,32,59,39,77,42,29,33,44,46,43,49,41,Spelling,Reading,Writing,Moderate
15572,9,49,68,45,15,58,50,38,28,47,54,41,38,Spelling,Writing,Reading,Moderate
15573,12,22,11,34,28,12,25,0,23,0,22,22,8,Spelling,Reading,Writing,Profound
15574,8,60,30,69,33,56,68,41,62,42,53,52,48,Spelling,Writing,Reading,Moderate
15575,10,38,17,40,32,47,11,44,53,42,32,30,46,Writing,Reading,Spelling,Severe
15576,14,38,56,25,27,41,57,32,33,41,40,42,35,Spelling,Reading,Writing,Severe
15577,11,59,49,36,45,42,53,35,65,40,48,47,47,Writing,Spelling,Reading,Moderate
15578,6,50,52,61,74,59,43,69,55,37,54,59,54,Reading,Spelling,Writing,Moderate
15579,11,38,26,20,35,41,37,55,13,34,28,38,34,Reading,Spelling,Writing,Severe
15580,17,76,87,81,83,71,87,83,49,62,81,80,65,Spelling,Writing,Reading,Mild
15581,13,47,60,69,45,45,61,42,31,43,59,50,39,Spelling,Writing,Reading,Moderate
15582,7,84,65,80,50,56,95,80,62,91,76,67,78,Writing,Reading,Spelling,Mild
15583,16,36,44,12,32,0,41,27,2,13,31,24,14,Spelling,Writing,Reading,Profound
15584,15,15,31,12,47,31,31,20,16,33,19,36,23,Reading,Spelling,Writing,Profound
15585,10,20,31,17,19,46,58,25,15,37,23,41,26,Reading,Spelling,Writing,Severe
15586,15,2,20,9,17,0,36,13,0,30,10,18,14,Reading,Spelling,Writing,Profound
15587,8,44,39,34,32,28,13,41,28,61,39,24,43,Writing,Reading,Spelling,Severe
15588,15,13,28,18,11,4,28,19,47,17,20,14,28,Writing,Reading,Spelling,Severe
15589,12,40,47,20,16,42,31,7,13,29,36,30,16,Spelling,Writing,Reading,Severe
15590,7,25,47,25,46,33,45,17,41,11,32,41,23,Spelling,Reading,Writing,Severe
15591,6,19,38,30,30,34,15,19,48,35,29,26,34,Writing,Reading,Spelling,Profound
15592,16,9,22,37,26,10,23,28,21,34,23,20,28,Writing,Reading,Spelling,Profound
15593,8,42,40,50,37,74,60,42,33,22,44,57,32,Spelling,Reading,Writing,Moderate
15594,17,0,52,2,33,45,30,25,12,27,18,36,21,Reading,Spelling,Writing,Profound
15595,9,26,35,34,21,25,45,11,42,34,32,30,29,Spelling,Writing,Reading,Severe
15596,10,27,43,38,37,16,6,42,28,30,36,20,33,Writing,Spelling,Reading,Severe
15597,18,24,7,39,12,40,23,6,25,25,23,25,19,Spelling,Reading,Writing,Profound
15598,9,14,30,23,31,30,36,18,25,0,22,32,14,Spelling,Reading,Writing,Profound
15599,17,31,60,75,40,27,58,45,22,43,55,42,37,Spelling,Writing,Reading,Moderate
15600,6,53,58,72,68,67,78,64,68,62,61,71,65,Reading,Spelling,Writing,Moderate
15601,6,59,63,41,57,42,44,37,37,53,54,48,42,Spelling,Writing,Reading,Moderate
15602,7,4,47,35,57,16,37,26,36,29,29,37,30,Reading,Spelling,Writing,Severe
15603,18,36,36,63,30,53,62,34,30,68,45,48,44,Spelling,Reading,Writing,Moderate
15604,16,40,57,25,23,48,42,29,51,8,41,38,29,Spelling,Writing,Reading,Severe
15605,8,71,47,71,53,63,56,39,73,61,63,57,58,Writing,Spelling,Reading,Moderate
15606,13,41,6,44,37,0,6,40,9,12,30,14,20,Writing,Spelling,Reading,Profound
15607,12,31,69,37,35,57,32,67,77,67,46,41,70,Writing,Reading,Spelling,Moderate
15608,13,41,68,54,54,42,54,35,36,48,54,50,40,Spelling,Writing,Reading,Moderate
15609,17,48,12,14,26,3,8,18,36,19,25,12,24,Writing,Spelling,Reading,Profound
15610,10,35,51,17,43,24,32,41,21,30,34,33,31,Spelling,Writing,Reading,Severe
15611,11,67,86,62,56,66,48,84,79,78,72,57,80,Writing,Reading,Spelling,Mild
15612,14,57,77,62,77,92,68,80,46,75,65,79,67,Reading,Spelling,Writing,Mild
15613,6,11,55,31,34,44,34,45,30,39,32,37,38,Reading,Writing,Spelling,Severe
15614,17,85,54,75,70,75,75,81,84,86,71,73,84,Reading,Writing,Spelling,Mild
15615,18,83,55,55,18,65,68,66,36,42,64,50,48,Spelling,Writing,Reading,Moderate
15616,11,17,31,32,30,23,61,9,39,52,27,38,33,Reading,Spelling,Writing,Severe
15617,11,58,52,37,30,39,17,41,31,25,49,29,32,Writing,Spelling,Reading,Severe
15618,13,74,68,30,29,45,48,36,53,44,57,41,44,Writing,Spelling,Reading,Moderate
15619,9,29,31,39,41,37,28,20,0,27,33,35,16,Spelling,Reading,Writing,Profound
15620,11,71,60,75,51,29,45,72,38,61,69,42,57,Writing,Spelling,Reading,Moderate
15621,6,54,40,57,37,28,32,24,14,21,50,32,20,Spelling,Writing,Reading,Severe
15622,17,26,13,37,8,0,33,36,10,4,25,14,17,Writing,Spelling,Reading,Profound
15623,13,33,44,8,10,0,23,14,29,17,28,11,20,Writing,Spelling,Reading,Profound
15624,16,24,42,0,24,15,22,42,26,31,22,20,33,Writing,Reading,Spelling,Profound
15625,11,33,42,11,14,24,19,18,2,45,29,19,22,Writing,Spelling,Reading,Profound
15626,17,22,31,43,24,29,23,48,3,14,32,25,22,Spelling,Writing,Reading,Profound
15627,11,21,35,23,0,30,32,20,10,17,26,21,16,Spelling,Writing,Reading,Profound
15628,11,46,68,62,51,73,57,80,36,35,59,60,50,Spelling,Reading,Writing,Moderate
15629,10,33,25,25,0,9,19,32,20,15,28,9,22,Writing,Spelling,Reading,Profound
15630,15,37,38,13,24,20,24,10,19,0,29,23,10,Spelling,Writing,Reading,Profound
15631,18,38,34,16,15,8,24,22,20,19,29,16,20,Writing,Spelling,Reading,Profound
15632,11,67,65,72,88,69,79,57,87,54,68,79,66,Spelling,Reading,Writing,Mild
15633,10,35,42,84,69,44,42,52,51,46,54,52,50,Spelling,Writing,Reading,Moderate
15634,13,32,28,48,19,25,32,20,47,37,36,25,35,Writing,Spelling,Reading,Severe
15635,13,27,25,28,28,48,11,45,16,0,27,29,20,Spelling,Reading,Writing,Profound
15636,15,36,42,7,32,50,15,14,30,5,28,32,16,Spelling,Reading,Writing,Profound
15637,7,40,58,56,78,60,48,42,59,47,51,62,49,Spelling,Reading,Writing,Moderate
15638,18,75,63,58,58,70,38,51,29,40,65,55,40,Spelling,Writing,Reading,Moderate
15639,10,49,24,27,38,37,35,48,46,28,33,37,41,Reading,Writing,Spelling,Severe
15640,7,39,52,38,47,36,24,31,22,17,43,36,23,Spelling,Writing,Reading,Severe
15641,16,88,77,79,50,71,63,64,90,43,81,61,66,Writing,Spelling,Reading,Mild
15642,10,41,19,32,18,60,35,32,20,26,31,38,26,Spelling,Reading,Writing,Severe
15643,7,48,14,33,25,17,45,25,33,13,32,29,24,Spelling,Writing,Reading,Severe
15644,15,58,91,84,56,92,81,57,70,70,78,76,66,Spelling,Writing,Reading,Mild
15645,16,51,51,47,9,31,9,47,35,16,50,16,33,Writing,Spelling,Reading,Severe
15646,7,8,15,37,34,1,31,29,27,16,20,22,24,Reading,Writing,Spelling,Profound
15647,16,72,54,83,65,45,71,67,74,59,70,60,67,Writing,Spelling,Reading,Mild
15648,15,28,36,40,14,21,32,39,36,30,35,22,35,Writing,Reading,Spelling,Severe
15649,11,26,56,36,56,52,33,38,16,23,39,47,26,Spelling,Reading,Writing,Severe
15650,14,44,79,39,28,32,26,35,51,49,54,29,45,Writing,Spelling,Reading,Moderate
15651,15,83,41,76,34,36,52,37,35,53,67,41,42,Writing,Spelling,Reading,Moderate
15652,6,55,64,63,72,43,55,20,49,44,61,57,38,Spelling,Writing,Reading,Moderate
15653,11,71,36,67,24,35,64,19,46,47,58,41,37,Spelling,Writing,Reading,Moderate
15654,9,30,26,55,45,42,8,30,44,50,37,32,41,Writing,Reading,Spelling,Severe
15655,6,15,17,28,19,27,3,26,0,37,20,16,21,Writing,Reading,Spelling,Profound
15656,10,49,12,11,0,46,20,44,26,32,24,22,34,Writing,Reading,Spelling,Profound
15657,16,82,87,56,94,70,70,59,79,74,75,78,71,Spelling,Reading,Writing,Mild
15658,6,21,40,30,45,29,19,29,31,17,30,31,26,Spelling,Reading,Writing,Severe
15659,6,27,2,23,14,38,4,22,19,24,17,19,22,Reading,Writing,Spelling,Profound
15660,6,40,19,34,17,11,27,3,30,2,31,18,12,Spelling,Writing,Reading,Profound
15661,18,42,59,21,7,28,6,34,52,36,41,14,41,Writing,Reading,Spelling,Severe
15662,10,51,3,71,48,18,34,35,30,34,42,33,33,Writing,Spelling,Reading,Severe
15663,13,59,32,48,76,68,23,31,48,59,46,56,46,Reading,Spelling,Writing,Moderate
15664,6,23,26,21,28,48,11,34,15,17,23,29,22,Spelling,Reading,Writing,Profound
15665,14,51,53,72,57,49,22,36,54,41,59,43,44,Writing,Spelling,Reading,Moderate
15666,6,79,51,30,61,47,59,19,59,24,53,56,34,Spelling,Reading,Writing,Moderate
15667,13,13,29,25,21,35,23,0,32,34,22,26,22,Reading,Spelling,Writing,Profound
15668,13,30,41,25,17,40,26,59,42,7,32,28,36,Writing,Reading,Spelling,Severe
15669,17,44,41,39,52,5,13,26,5,57,41,23,29,Writing,Spelling,Reading,Severe
15670,14,7,0,37,50,35,21,6,12,29,15,35,16,Reading,Spelling,Writing,Profound
15671,16,34,37,29,21,27,25,18,27,27,33,24,24,Writing,Spelling,Reading,Profound
15672,17,9,30,41,15,33,28,15,24,12,27,25,17,Spelling,Writing,Reading,Severe
15673,13,60,49,39,44,27,25,34,46,50,49,32,43,Writing,Spelling,Reading,Severe
15674,8,46,25,67,62,20,60,38,30,49,46,47,39,Spelling,Reading,Writing,Moderate
15675,10,100,67,60,69,80,79,82,49,56,76,76,62,Spelling,Reading,Writing,Mild
15676,18,29,32,37,12,26,20,46,57,38,33,19,47,Writing,Reading,Spelling,Severe
15677,14,19,27,43,21,44,25,35,26,43,30,30,35,Reading,Writing,Spelling,Severe
15678,9,27,23,30,2,8,21,17,20,31,27,10,23,Writing,Spelling,Reading,Profound
15679,8,47,22,64,30,41,57,38,54,35,44,43,42,Spelling,Writing,Reading,Moderate
15680,13,38,31,27,9,14,15,30,0,17,32,13,16,Writing,Spelling,Reading,Profound
15681,18,25,54,20,24,59,28,24,41,15,33,37,27,Spelling,Reading,Writing,Severe
15682,14,6,8,13,45,0,37,16,23,28,9,27,22,Reading,Spelling,Writing,Profound
15683,15,66,39,19,29,38,44,69,68,56,41,37,64,Writing,Reading,Spelling,Moderate
15684,15,53,27,51,45,47,23,22,33,28,44,38,28,Spelling,Writing,Reading,Severe
15685,13,33,41,21,39,39,10,27,14,33,32,29,25,Spelling,Writing,Reading,Profound
15686,9,31,36,44,48,18,49,57,68,53,37,38,59,Reading,Writing,Spelling,Moderate
15687,10,36,36,24,44,45,36,42,62,61,32,42,55,Reading,Writing,Spelling,Moderate
15688,9,40,24,51,26,53,26,17,44,28,38,35,30,Spelling,Writing,Reading,Severe
15689,13,98,64,61,94,39,84,64,86,53,74,72,68,Spelling,Writing,Reading,Mild
15690,9,29,39,26,28,41,17,32,30,26,31,29,29,Writing,Spelling,Reading,Profound
15691,6,40,26,61,57,37,33,49,57,66,42,42,57,Reading,Writing,Spelling,Moderate
15692,16,43,58,31,35,49,29,33,19,26,44,38,26,Spelling,Writing,Reading,Moderate
15693,13,82,71,84,78,69,83,95,63,71,79,77,76,Spelling,Writing,Reading,Mild
15694,17,93,90,69,79,61,72,50,68,77,84,71,65,Spelling,Writing,Reading,Mild
15695,7,49,46,55,57,33,13,14,42,33,50,34,30,Spelling,Writing,Reading,Severe
15696,13,59,24,28,25,43,50,40,37,30,37,39,36,Spelling,Reading,Writing,Severe
15697,8,7,57,30,21,18,49,10,45,43,31,29,33,Writing,Reading,Spelling,Severe
15698,13,29,63,43,38,45,66,34,46,67,45,50,49,Reading,Spelling,Writing,Moderate
15699,15,39,19,22,31,32,25,28,13,37,27,29,26,Spelling,Reading,Writing,Profound
15700,17,38,24,10,6,22,39,19,12,12,24,22,14,Spelling,Writing,Reading,Profound
15701,18,4,25,17,25,0,53,9,10,39,15,26,19,Reading,Spelling,Writing,Severe
15702,11,31,15,27,45,36,41,28,17,37,24,41,27,Reading,Spelling,Writing,Profound
15703,11,22,30,2,7,17,3,19,4,48,18,9,24,Writing,Reading,Spelling,Profound
15704,6,42,60,52,34,51,61,77,27,39,51,49,48,Spelling,Writing,Reading,Moderate
15705,14,40,22,15,0,38,35,17,15,8,26,24,13,Spelling,Writing,Reading,Profound
15706,6,37,31,59,71,58,54,38,33,21,42,61,31,Spelling,Reading,Writing,Moderate
15707,8,32,58,56,54,36,45,56,40,14,49,45,37,Spelling,Writing,Reading,Moderate
15708,14,55,27,69,40,70,65,57,63,66,50,58,62,Reading,Writing,Spelling,Moderate
15709,16,71,61,87,74,71,75,76,88,72,73,73,79,Reading,Writing,Spelling,Mild
15710,16,34,54,36,46,15,41,25,24,21,41,34,23,Spelling,Writing,Reading,Severe
15711,16,31,0,13,20,13,18,22,22,21,15,17,22,Reading,Writing,Spelling,Profound
15712,15,25,43,15,21,5,0,29,21,22,28,9,24,Writing,Spelling,Reading,Profound
15713,14,44,56,20,36,48,40,49,23,51,40,41,41,Reading,Writing,Spelling,Moderate
15714,17,14,19,2,9,7,8,8,20,35,12,8,21,Writing,Reading,Spelling,Profound
15715,16,0,51,10,11,12,17,10,20,11,20,13,14,Writing,Spelling,Reading,Profound
15716,7,19,32,45,27,24,46,29,33,35,32,32,32,Reading,Writing,Spelling,Severe
15717,18,33,55,27,22,42,33,19,6,17,38,32,14,Spelling,Writing,Reading,Severe
15718,6,99,47,80,71,58,66,67,78,73,75,65,73,Writing,Spelling,Reading,Mild
15719,13,57,45,19,7,35,41,45,39,28,40,28,37,Writing,Spelling,Reading,Severe
15720,13,71,41,35,66,44,46,26,51,73,49,52,50,Reading,Spelling,Writing,Moderate
15721,9,74,61,54,29,28,41,40,21,27,63,33,29,Spelling,Writing,Reading,Moderate
15722,9,7,18,51,22,18,7,18,34,9,25,16,20,Writing,Spelling,Reading,Profound
15723,18,2,17,33,1,19,27,28,25,23,17,16,25,Writing,Reading,Spelling,Profound
15724,13,32,3,17,29,14,11,34,19,28,17,18,27,Reading,Writing,Spelling,Profound
15725,18,13,38,22,7,25,34,41,10,8,24,22,20,Spelling,Writing,Reading,Profound
15726,9,66,56,37,40,55,52,64,49,50,53,49,54,Writing,Reading,Spelling,Moderate
15727,7,46,49,44,54,40,49,18,47,27,46,48,31,Spelling,Reading,Writing,Moderate
15728,14,12,24,17,18,25,46,25,26,15,18,30,22,Reading,Spelling,Writing,Severe
15729,7,27,9,39,8,23,24,24,28,35,25,18,29,Writing,Reading,Spelling,Profound
15730,12,20,68,22,59,43,22,18,52,30,37,41,33,Spelling,Reading,Writing,Severe
15731,10,64,29,9,17,27,51,21,39,39,34,32,33,Writing,Spelling,Reading,Severe
15732,16,50,40,23,36,52,44,41,62,11,38,44,38,Reading,Spelling,Writing,Severe
15733,13,86,62,64,56,45,96,93,77,69,71,66,80,Writing,Reading,Spelling,Mild
15734,14,34,38,26,15,20,8,22,35,19,33,14,25,Writing,Spelling,Reading,Profound
15735,10,48,66,85,23,49,34,63,68,48,66,35,60,Writing,Spelling,Reading,Moderate
15736,9,26,45,49,53,39,62,20,75,34,40,51,43,Reading,Spelling,Writing,Moderate
15737,13,53,27,30,31,49,64,47,54,39,37,48,47,Reading,Spelling,Writing,Severe
15738,17,37,58,52,31,27,50,49,55,38,49,36,47,Writing,Spelling,Reading,Moderate
15739,17,73,37,45,41,34,49,23,32,30,52,41,28,Spelling,Writing,Reading,Moderate
15740,12,20,43,43,17,21,28,34,52,46,35,22,44,Writing,Reading,Spelling,Severe
15741,11,42,45,57,66,35,65,23,36,47,48,55,35,Spelling,Reading,Writing,Moderate
15742,8,32,49,13,49,39,52,23,41,52,31,47,39,Reading,Spelling,Writing,Severe
15743,15,36,66,44,29,59,35,48,68,35,49,41,50,Writing,Reading,Spelling,Moderate
15744,7,41,18,14,35,37,27,26,17,37,24,33,27,Reading,Spelling,Writing,Profound
15745,11,50,43,60,62,75,59,53,18,76,51,65,49,Spelling,Reading,Writing,Moderate
15746,10,0,38,17,4,41,27,22,3,36,18,24,20,Reading,Spelling,Writing,Profound
15747,14,48,50,49,23,41,18,33,35,30,49,27,33,Writing,Spelling,Reading,Severe
15748,12,15,10,12,10,10,34,40,19,0,12,18,20,Reading,Writing,Spelling,Profound
15749,13,22,12,37,34,8,32,16,6,5,24,25,9,Spelling,Reading,Writing,Profound
15750,10,5,45,25,23,25,30,41,12,25,25,26,26,Reading,Writing,Spelling,Profound
15751,14,31,19,44,33,41,50,51,43,17,31,41,37,Reading,Spelling,Writing,Severe
15752,9,96,60,56,94,75,51,85,82,86,71,73,84,Reading,Writing,Spelling,Mild
15753,7,70,60,81,74,68,77,74,51,63,70,73,63,Spelling,Reading,Writing,Mild
15754,13,23,47,57,10,17,25,25,5,20,42,17,17,Writing,Spelling,Reading,Severe
15755,15,51,27,56,42,67,42,58,77,74,45,50,70,Reading,Writing,Spelling,Moderate
15756,10,78,67,83,83,58,82,49,58,68,76,74,58,Spelling,Writing,Reading,Mild
15757,14,21,7,20,21,9,31,2,7,43,16,20,17,Reading,Spelling,Writing,Profound
15758,14,23,57,23,52,24,5,17,11,37,34,27,22,Spelling,Writing,Reading,Severe
15759,10,38,62,77,27,60,51,24,48,36,59,46,36,Spelling,Writing,Reading,Moderate
15760,17,43,26,20,31,43,15,46,23,52,30,30,40,Reading,Writing,Spelling,Severe
15761,8,0,19,30,7,18,0,29,26,21,16,8,25,Writing,Reading,Spelling,Profound
15762,10,11,26,39,38,44,30,28,14,49,25,37,30,Reading,Spelling,Writing,Severe
15763,14,57,67,55,31,47,37,39,26,26,60,38,30,Spelling,Writing,Reading,Moderate
15764,13,14,63,44,22,17,32,8,40,0,40,24,16,Spelling,Writing,Reading,Severe
15765,8,31,64,68,31,35,51,36,63,48,54,39,49,Writing,Spelling,Reading,Moderate
15766,16,44,47,59,53,14,47,64,43,49,50,38,52,Writing,Reading,Spelling,Severe
15767,6,34,59,47,51,70,26,44,73,53,47,49,57,Reading,Writing,Spelling,Moderate
15768,18,46,62,49,49,45,38,57,32,45,52,44,45,Writing,Spelling,Reading,Moderate
15769,12,17,12,46,53,53,21,34,18,19,25,42,24,Spelling,Reading,Writing,Severe
15770,8,70,60,92,72,59,73,82,53,80,74,68,72,Writing,Spelling,Reading,Mild
15771,17,32,23,24,15,24,42,12,38,17,26,27,22,Spelling,Reading,Writing,Profound
15772,18,20,46,33,7,8,17,53,47,29,33,11,43,Writing,Reading,Spelling,Severe
15773,11,20,36,25,31,28,31,27,29,43,27,30,33,Reading,Writing,Spelling,Profound
15774,15,77,75,45,81,66,58,41,52,84,66,68,59,Spelling,Reading,Writing,Mild
15775,16,29,0,25,24,1,0,21,11,4,18,8,12,Writing,Spelling,Reading,Profound
15776,11,46,47,13,10,25,51,6,8,28,35,29,14,Spelling,Writing,Reading,Severe
15777,10,23,19,14,34,21,37,34,4,16,19,31,18,Spelling,Reading,Writing,Severe
15778,17,20,36,5,58,42,36,46,33,13,20,45,31,Reading,Spelling,Writing,Severe
15779,11,34,68,70,57,63,60,26,36,76,57,60,46,Spelling,Reading,Writing,Moderate
15780,11,41,43,51,46,0,31,21,33,0,45,26,18,Spelling,Writing,Reading,Profound
15781,12,50,55,25,18,15,2,60,28,26,43,12,38,Writing,Spelling,Reading,Severe
15782,10,11,19,31,24,43,0,34,22,18,20,22,25,Reading,Writing,Spelling,Profound
15783,10,2,11,16,4,4,22,4,19,29,10,10,17,Reading,Writing,Spelling,Profound
15784,8,61,29,18,54,15,45,14,50,25,36,38,30,Spelling,Reading,Writing,Severe
15785,15,45,27,20,30,41,29,26,27,36,31,33,30,Spelling,Reading,Writing,Profound
15786,7,36,24,63,33,45,26,26,36,37,41,35,33,Spelling,Writing,Reading,Severe
15787,12,38,4,3,2,25,0,41,42,28,15,9,37,Writing,Reading,Spelling,Profound
15788,8,35,31,30,72,50,62,30,49,56,32,61,45,Reading,Spelling,Writing,Moderate
15789,16,32,74,32,24,68,48,69,21,53,46,47,48,Reading,Writing,Spelling,Moderate
15790,8,51,83,52,40,45,55,30,31,62,62,47,41,Spelling,Writing,Reading,Moderate
15791,10,0,17,36,15,0,24,34,21,41,18,13,32,Writing,Reading,Spelling,Profound
15792,11,45,28,0,33,28,23,7,27,9,24,28,14,Spelling,Reading,Writing,Profound
15793,10,40,20,54,44,4,20,59,46,25,38,23,43,Writing,Reading,Spelling,Severe
15794,17,16,41,40,29,62,48,36,26,40,32,46,34,Reading,Spelling,Writing,Severe
15795,17,26,3,16,24,0,19,16,31,21,15,14,23,Writing,Reading,Spelling,Profound
15796,9,39,21,50,36,16,46,48,44,7,37,33,33,Writing,Spelling,Reading,Severe
15797,9,46,83,69,78,55,36,30,19,50,66,56,33,Spelling,Writing,Reading,Moderate
15798,12,36,45,31,42,48,15,53,23,36,37,35,37,Writing,Reading,Spelling,Severe
15799,9,20,32,39,35,27,19,46,21,22,30,27,30,Writing,Reading,Spelling,Profound
15800,13,40,31,18,51,41,52,39,53,44,30,48,45,Reading,Spelling,Writing,Moderate
15801,8,42,48,38,23,50,21,50,25,49,43,31,41,Writing,Spelling,Reading,Severe
15802,18,52,53,46,60,71,67,56,68,46,50,66,57,Reading,Spelling,Writing,Moderate
15803,15,31,33,33,36,11,20,9,0,37,32,22,15,Spelling,Writing,Reading,Profound
15804,7,57,100,69,76,47,52,58,57,78,75,58,64,Writing,Spelling,Reading,Mild
15805,10,34,58,22,42,50,12,17,40,32,38,35,30,Spelling,Writing,Reading,Severe
15806,17,42,8,39,18,28,30,28,22,12,30,25,21,Spelling,Writing,Reading,Severe
15807,10,43,19,9,21,49,15,21,50,51,24,28,41,Reading,Writing,Spelling,Severe
15808,18,56,48,22,26,39,27,16,30,18,42,31,21,Spelling,Writing,Reading,Profound
15809,11,50,49,24,67,42,22,58,23,40,41,44,40,Spelling,Reading,Writing,Moderate
15810,18,14,11,59,7,3,20,41,44,36,28,10,40,Writing,Reading,Spelling,Severe
15811,17,31,39,36,65,66,45,42,60,46,35,59,49,Reading,Spelling,Writing,Moderate
15812,10,73,25,44,45,40,38,51,40,26,47,41,39,Spelling,Writing,Reading,Moderate
15813,14,69,63,38,27,51,48,24,50,73,57,42,49,Writing,Spelling,Reading,Moderate
15814,13,39,47,14,15,32,21,22,31,20,33,23,24,Writing,Spelling,Reading,Severe
15815,8,40,50,52,32,24,29,19,35,16,47,28,23,Spelling,Writing,Reading,Severe
15816,10,66,83,69,73,45,48,81,64,93,73,55,79,Writing,Reading,Spelling,Mild
15817,16,9,14,18,7,36,6,1,29,23,14,16,18,Reading,Writing,Spelling,Profound
15818,18,49,40,54,65,31,59,43,54,59,48,52,52,Reading,Writing,Spelling,Moderate
15819,14,25,58,19,5,10,18,57,50,49,34,11,52,Writing,Reading,Spelling,Severe
15820,12,53,39,42,44,50,38,49,45,31,45,44,42,Spelling,Writing,Reading,Severe
15821,13,33,39,9,17,23,32,34,13,31,27,24,26,Writing,Spelling,Reading,Profound
15822,15,34,43,16,14,26,45,21,18,22,31,28,20,Spelling,Writing,Reading,Severe
15823,11,25,56,50,54,53,61,23,34,22,44,56,26,Spelling,Reading,Writing,Severe
15824,11,45,70,52,58,34,49,26,19,66,56,47,37,Spelling,Writing,Reading,Moderate
15825,8,0,47,6,7,0,14,44,5,11,18,7,20,Writing,Reading,Spelling,Profound
15826,14,54,24,56,32,32,7,32,46,1,45,24,26,Writing,Spelling,Reading,Severe
15827,17,9,15,17,25,19,7,6,36,0,14,17,14,Reading,Spelling,Writing,Profound
15828,12,47,48,33,37,19,19,44,52,22,43,25,39,Writing,Spelling,Reading,Severe
15829,10,47,45,13,12,30,6,48,6,31,35,16,28,Writing,Spelling,Reading,Profound
15830,18,39,22,54,31,49,59,33,21,48,38,46,34,Spelling,Reading,Writing,Moderate
15831,10,44,21,47,21,29,28,15,32,55,37,26,34,Writing,Spelling,Reading,Severe
15832,6,36,41,25,8,19,3,13,32,35,34,10,27,Writing,Spelling,Reading,Profound
15833,7,33,44,38,34,58,22,39,58,56,38,38,51,Reading,Writing,Spelling,Severe
15834,11,58,65,43,35,66,40,70,36,58,55,47,55,Writing,Reading,Spelling,Moderate
15835,13,26,30,16,23,8,40,38,16,25,24,24,26,Reading,Writing,Spelling,Profound
15836,6,70,83,78,82,59,63,99,70,62,77,68,77,Writing,Reading,Spelling,Mild
15837,13,15,14,21,28,18,33,46,8,3,17,26,19,Reading,Spelling,Writing,Profound
15838,16,47,49,58,4,43,13,35,48,54,51,20,46,Writing,Spelling,Reading,Severe
15839,7,52,24,17,51,15,26,45,34,17,31,31,32,Reading,Writing,Spelling,Severe
15840,18,17,9,6,14,18,6,18,25,31,11,13,25,Reading,Writing,Spelling,Profound
15841,11,51,53,40,57,34,26,44,65,39,48,39,49,Writing,Reading,Spelling,Moderate
15842,10,35,5,29,19,27,17,28,16,4,23,21,16,Spelling,Writing,Reading,Profound
15843,17,17,5,28,45,32,34,7,22,42,17,37,24,Reading,Spelling,Writing,Profound
15844,13,70,41,28,63,39,57,66,41,30,46,53,46,Reading,Spelling,Writing,Moderate
15845,16,17,8,18,20,0,29,23,17,44,14,16,28,Reading,Writing,Spelling,Profound
15846,11,19,24,22,41,17,21,16,26,30,22,26,24,Reading,Spelling,Writing,Profound
15847,8,40,26,64,54,51,26,23,48,59,43,44,43,Reading,Spelling,Writing,Severe
15848,6,85,71,52,90,66,83,65,69,56,69,80,63,Spelling,Reading,Writing,Mild
15849,13,37,19,8,30,20,36,38,24,13,21,29,25,Reading,Spelling,Writing,Profound
15850,9,0,34,14,28,14,10,29,47,20,16,17,32,Reading,Writing,Spelling,Profound
